Exp#,Description ,Flask,Day,Time,Dilution,Aspirated.vol,Meso,Prey,Replicate,Medium,M.Red,M.Blue,M.Undefined,M.Nonfluorescent,M.TotRed,M.TotBlue,TotalMeso,M.Red.meanCh1peak,M.Blue.meanCh1peak,M.Undefined.meanCh1peak,M.Nonfluorescent.meanCh1peak,M.Red.sdCh1peak,M.Blue.sdCh1peak,M.Undefined.sdCh1peak,M.Nonfluorescent.sdCh1peak,M.Red.meanCh2peak,M.Blue.meanCh2peak,M.Undefined.meanCh2peak,M.Nonfluorescent.meanCh2peak,M.Red.sdCh2peak,M.Blue.sdCh2peak,M.Undefined.sdCh2peak,M.Nonfluorescent.sdCh2peak,C.Red,C.Blue,C.Undefined,C.Nonfluorescent,C.TotRed,C.TotBlue,TotalCrypto,C.Red.meanCh1peak,C.Blue.meanCh1peak,C.Undefined.meanCh1peak,C.Nonfluorescent.meanCh1peak,C.Red.sdCh1peak,C.Blue.sdCh1peak,C.Undefined.sdCh1peak,C.Nonfluorescent.sdCh1peak,C.Red.meanCh2peak,C.Blue.meanCh2peak,C.Undefined.meanCh2peak,C.Nonfluorescent.meanCh2peak,C.Red.sdCh2peak,C.Blue.sdCh2peak,C.Undefined.sdCh2peak,C.Nonfluorescent.sdCh2peak,M.Red.ESD,M.Blue.ESD,M.Undefined.ESD,M.Nonfluorescent.ESD,TotalMeso.ESD,C.Red.ESD,C.Blue.ESD,C.Undefined.ESD,C.Nonfluorescent.ESD,TotalCrypto.ESD
5,MR_RS+HP,Flask4,D1,1.08,10,0.983,MRTA,RS+HP,B,F2,177,0,5,0,182,0,182,6.17740113,NA,4.81,NA,0.1432060761,NA,0.2791952722,NA,5.929039548,NA,3.948,NA,0.1718670324,NA,0.4431929602,NA,713,188,0,4,716.1653718,188.8346282,905,5.792819074,5.023723404,NA,4.375,0.1171311666,0.2145184087,NA,0.1405939781,5.523856942,3.944255319,NA,0,0.1806810361,0.2675757251,NA,0,10618.16531,NA,8880.28,NA,10570.42121,1060.83094,491.8582979,NA,1192.415,943.217105
5,MR_RS+HP,Flask5,D1,1.08,10,0.986,0,RS+HP,C,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,898,295,0,4,901.0108969,295.9891031,1197,5.774309577,4.990033898,NA,3.6175,0.1025125924,0.2449649403,NA,2.443199746,5.469242762,3.865627119,NA,1.0525,0.1213124304,0.3389683176,NA,2.105,NA,NA,NA,NA,NA,1108.88137,421.6103729,NA,818.545,938.5335923
5,MR_RS+HP,Flask6,D1,1.08,10,0.984,MRTA,RS+HP,C,F2,158,0,11,0,169,0,169,6.172974684,NA,4.751818182,NA,0.149028743,NA,0.2909576664,NA,5.906708861,NA,4.167272727,NA,0.18029856,NA,0.2706692043,NA,746,168,0,10,754.1619256,169.8380744,924,5.790911528,5.025357143,NA,4.477,0.1342679889,0.2034666412,NA,0.2021028341,5.497855228,3.941369048,NA,0,0.1967568198,0.2268659833,NA,0,10918.89158,NA,11068.68818,NA,10928.64166,1063.539517,436.256131,NA,512.01,943.5190584
5,MR_RS+HP,Flask7,D1,1.08,5,0.987,MRTA,0,A,,398,0,3,1,402,0,402,6.189422111,NA,4.476666667,4.43,0.1223074448,NA,0.2532455988,NA,5.950427136,NA,3.903333333,0,0.146714028,NA,0.4954122862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10398.83538,NA,8338.72,7836.92,10377.08846,NA,NA,NA,NA,NA
5,MR_RS+HP,Flask8,D1,1.08,5,0.96,MRTA,0,B,,338,0,3,2,343,0,343,6.171449704,NA,4.713333333,4.315,0.1350040075,NA,0.211266025,0.2899137803,5.921242604,NA,4.276666667,0,0.1372675062,NA,0.2844878439,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10001.93757,NA,5805.723333,10199.805,9966.389738,NA,NA,NA,NA,NA
5,MR_RS+HP,Flask1,D2,2.03,50,0.144,0,RS+HP,A,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135,47,0,1,135.7417582,47.25824176,183,5.743407407,5.025531915,NA,4.29,0.1013282162,0.2203535549,NA,NA,5.686740741,3.946595745,NA,0,0.1306232456,0.2086632048,NA,NA,NA,NA,NA,NA,NA,1070.16437,472.3821277,NA,2270.83,923.196612
5,MR_RS+HP,Flask2,D2,1.97,20,0.983,MRTA,RS+HP,A,F2,97,0,0,0,97,0,97,6.187835052,NA,NA,NA,0.1402321498,NA,NA,NA,5.929072165,NA,NA,NA,0.1488923162,NA,NA,NA,741,80,0,2,742.8051157,80.19488429,823,5.7534278,4.899625,NA,4.45,0.118895215,0.2620051393,NA,0.1414213562,5.680499325,3.961125,NA,0,0.150698891,0.2803117331,NA,0,11300.16258,NA,NA,NA,11300.16258,1035.500999,558.68175,NA,1271.445,989.7249939
5,MR_RS+HP,Flask3,D2,1.97,50,0.96,0,RS+HP,B,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367,111,0,4,370.0711297,111.9288703,482,5.769891008,5.011261261,NA,3.4575,0.1015480672,0.2424913011,NA,2.325573406,5.717847411,3.948738739,NA,1.04,0.1388772255,0.2511287867,NA,2.08,NA,NA,NA,NA,NA,1247.180463,402.3522523,NA,634.235,1047.537905
5,MR_RS+HP,Flask4,D2,1.97,20,0.984,MRTA,RS+HP,B,F2,129,0,3,0,132,0,132,6.173100775,NA,4.53,NA,0.1522066772,NA,0.39,NA,5.943643411,NA,4.216666667,NA,0.1658262362,NA,0.5236729259,NA,769,84,0,2,770.8030481,84.19695193,855,5.766150845,4.926309524,NA,4.265,0.1174091321,0.2939173712,NA,0.007071067812,5.682288687,3.929285714,NA,0,0.1603875998,0.258194779,NA,0,11199.68295,NA,9552.573333,NA,11162.24864,1058.815501,547.0614286,NA,606.22,1007.479205
5,MR_RS+HP,Flask5,D2,1.97,50,0.987,0,RS+HP,C,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,390,119,0,2,391.5324165,119.4675835,511,5.778487179,5.007310924,NA,4.33,0.09571819494,0.2109329457,NA,0.05656854249,5.687717949,3.932857143,NA,0,0.1471133464,0.2286405767,NA,0,NA,NA,NA,NA,NA,1175.394487,432.0766387,NA,1039.93,1001.762877
5,MR_RS+HP,Flask6,D2,1.97,20,0.984,MRTA,RS+HP,C,F2,39,0,1,0,40,0,40,6.165384615,NA,4.35,NA,0.13556599,NA,NA,NA,5.935641026,NA,3.55,NA,0.164585522,NA,NA,NA,326,31,0,2,327.8263305,31.17366947,359,5.769877301,5.013225806,NA,4.235,0.1074515289,0.2204599298,NA,0.1343502884,5.651687117,3.962258065,NA,0,0.1651066982,0.1924181155,NA,0,10313.21718,NA,148.61,NA,10059.102,1127.713405,470.4358065,NA,2220.295,1077.043649
5,MR_RS+HP,Flask7,D2,1.97,5,0.985,MRTA,0,A,,513,0,6,1,520,0,520,6.177816764,NA,4.755,4.14,0.1333006088,NA,0.2656124997,NA,5.929746589,NA,4.285,0,0.1384517279,NA,0.1859838703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10130.6715,NA,6477.225,8350.87,10085.09365,NA,NA,NA,NA,NA
5,MR_RS+HP,Flask8,D2,1.97,5,0.957,MRTA,0,B,,488,0,3,6,497,0,497,6.179692623,NA,4.383333333,4.361666667,0.1351131087,NA,0.01527525232,0.1931234493,5.918135246,NA,4.1,0,0.1462551221,NA,0.3593048845,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10653.26488,NA,11485.67667,10275.41167,10653.72789,NA,NA,NA,NA,NA
5,MR_RS+HP,Flask1,D3,3.09,50,0.983,0,RS+HP,A,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,649,172,0,5,652.952497,173.047503,826,5.755007704,4.982325581,NA,4.42,0.1004175308,0.2547383679,NA,0.1345362405,5.500246533,3.935697674,NA,0,0.1371275008,0.2512915908,NA,0,NA,NA,NA,NA,NA,1051.616287,529.1847093,NA,717.648,940.8074818
5,MR_RS+HP,Flask2,D3,3.09,50,0.984,MRTA,RS+HP,A,F2,53,0,0,0,53,0,53,6.149056604,NA,NA,NA,0.1777559276,NA,NA,NA,5.942641509,NA,NA,NA,0.2125500027,NA,NA,NA,489,24,0,3,491.8596491,24.14035088,516,5.755235174,4.875833333,NA,4.34,0.1024114767,0.3125896973,NA,0.03,5.519856851,3.914166667,NA,0,0.1543195666,0.2630740789,NA,0,11684.59717,NA,NA,NA,11684.59717,1036.627444,581.93625,NA,569.8166667,1012.765
5,MR_RS+HP,Flask3,D3,3.09,50,0.983,0,RS+HP,B,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,578,151,0,6,582.7572016,152.2427984,735,5.746124567,5.022649007,NA,4.581666667,0.102156293,0.1886114241,NA,0.4278979629,5.446020761,3.901523179,NA,0,0.1289004812,0.2467839766,NA,0,NA,NA,NA,NA,NA,1091.779066,470.6603974,NA,315.9816667,957.8420544
5,MR_RS+HP,Flask4,D3,3.09,50,0.988,MRTA,RS+HP,B,F2,69,0,0,0,69,0,69,6.158985507,NA,NA,NA,0.1680173742,NA,NA,NA,5.891884058,NA,NA,NA,0.1786491415,NA,NA,NA,525,35,0,2,526.875,35.125,562,5.750380952,4.749714286,NA,4.435,0.1095664932,0.2723912164,NA,0.007071067812,5.449409524,4.002,NA,0,0.1716340248,0.2891956391,NA,0,11285.2971,NA,NA,NA,11285.2971,1046.7936,585.0974286,NA,1208.705,1018.616477
5,MR_RS+HP,Flask5,D3,3.09,50,0.983,0,RS+HP,C,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,675,154,0,1,675.814234,154.185766,830,5.7628,4.947207792,NA,4.16,0.09903396893,0.224317401,NA,NA,5.451525926,3.882207792,NA,0,0.1206997913,0.356347203,NA,NA,NA,NA,NA,NA,NA,1112.648474,558.3488961,NA,2010.34,1010.884084
5,MR_RS+HP,Flask6,D3,3.09,50,0.982,MRTA,RS+HP,C,F2,87,0,0,0,87,0,87,6.148965517,NA,NA,NA,0.1605661096,NA,NA,NA,5.89183908,NA,NA,NA,0.2128190012,NA,NA,NA,487,30,0,2,488.8839458,30.11605416,519,5.749835729,4.720333333,NA,4.42,0.1128164216,0.2358182136,NA,0.04242640687,5.424414784,3.895333333,NA,0,0.156360406,0.3097911792,NA,0,11087.32897,NA,NA,NA,11087.32897,1087.047043,751.7793333,NA,1109.075,1067.752293
5,MR_RS+HP,Flask7,D3,3.09,5,0.959,MRTA,0,A,,609,0,10,1,620,0,620,6.168784893,NA,4.714,4.24,0.1364824841,NA,0.3145790839,NA,5.917356322,NA,4.226,0,0.158394721,NA,0.2599230655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10340.98103,NA,7998.741,6998,10297.81106,NA,NA,NA,NA,NA
5,MR_RS+HP,Flask8,D3,3.09,5,0.984,MRTA,0,B,,567,0,7,1,575,0,575,6.168959436,NA,4.728571429,4.14,0.1395670113,NA,0.3497345932,NA,5.899805996,NA,4.362857143,0,0.1568184038,NA,0.33455016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9842.042257,NA,9111.058571,9643.83,9832.798609,NA,NA,NA,NA,NA
6,MC_TA+HP,Flask1,D0,0,10,0.985,0,TA+HP,A,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,558,207,0,8,563.8352941,209.1647059,773,5.437204301,5.052560386,NA,4.75375,0.1278171854,0.2635193384,NA,0.4441987168,5.188996416,3.971545894,NA,0,0.1378120777,0.2927481547,NA,0,NA,NA,NA,NA,NA,1050.182312,436.7877295,NA,507.79125,880.3093402
6,MC_TA+HP,Flask2,D0,0,10,0.983,MCHP,TA+HP,A,F2,0,78,5,0,0,83,83,NA,5.991153846,4.586,NA,NA,0.1261310468,0.3390870095,NA,NA,4.279871795,4.034,NA,NA,0.4802934536,0.1492648653,NA,549,208,0,7,554.0766182,209.9233818,764,5.474590164,5.105480769,NA,4.535714286,0.1198602653,0.2911226971,NA,0.3357011142,5.215227687,3.986875,NA,0,0.1391613078,0.3080738724,NA,0,NA,6468.551282,6986.548,NA,6499.755904,1027.567814,382.3387019,NA,1250.695714,853.9477094
6,MC_TA+HP,Flask3,D0,0,10,0.983,0,TA+HP,B,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531,198,0,4,533.9135802,199.0864198,733,5.475028249,5.068383838,NA,4.3275,0.1362605341,0.271374419,NA,0.1046820583,5.213201507,3.941969697,NA,0,0.1640349562,0.3419808809,NA,0,NA,NA,NA,NA,NA,949.5143879,373.4158081,NA,558.99,791.7659345
6,MC_TA+HP,Flask4,D0,0,10,0.987,MCHP,TA+HP,B,F2,0,55,0,0,0,55,55,NA,5.957636364,NA,NA,NA,0.1641923402,NA,NA,NA,4.252363636,NA,NA,NA,0.2670203463,NA,NA,558,187,0,4,560.9959732,188.0040268,749,5.475878136,5.066256684,NA,4.41,0.1166984461,0.3012427635,NA,0.1425949976,5.213870968,3.985561497,NA,0,0.1245807238,0.2792676294,NA,0,NA,6412.572,NA,NA,6412.572,944.7306631,411.0661497,NA,800.5175,810.7224967
6,MC_TA+HP,Flask5,D0,0,10,0.984,0,TA+HP,C,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,522,182,0,8,527.9318182,184.0681818,712,5.47197318,5.059505495,NA,3.8275,0.1248866482,0.2733226646,NA,1.552203503,5.220900383,3.983461538,NA,0.54875,0.1346430329,0.3113481577,NA,1.552099385,NA,NA,NA,NA,NA,986.6305172,391.2961538,NA,1097.82875,835.7017697
6,MC_TA+HP,Flask6,D0,0,10,0.984,MCHP,TA+HP,C,F2,2,41,0,0,2,41,43,5.54,5.969512195,NA,NA,0.02828427125,0.1287429847,NA,NA,5.305,4.213658537,NA,NA,0.03535533906,0.2834762433,NA,NA,550,188,0,5,553.7262873,189.2737127,743,5.457218182,5.104734043,NA,4.42,0.1259227784,0.2603215484,NA,0.1630950643,5.198036364,3.945265957,NA,0,0.1358443827,0.4395980584,NA,0,7337.8,6718.42122,NA,NA,6747.229535,973.7363818,375.3687234,NA,1607.884,826.5999327
6,MC_TA+HP,Flask7,D0,0,5,0.989,MCHP,0,A,,0,97,0,1,0,98,98,NA,5.976701031,NA,4.57,NA,0.1528324358,NA,NA,NA,4.291958763,NA,0,NA,0.3894002846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6506.982577,NA,9710.65,6539.673061,NA,NA,NA,NA,NA
6,MC_TA+HP,Flask8,D0,0,5,0.986,MCHP,0,B,,0,69,1,2,0,72,72,NA,6.014057971,4.82,5.915,NA,0.143068462,NA,0.261629509,NA,4.326231884,3.94,0,NA,0.3787133848,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6686.584203,8802.92,10226.97,6814.321806,NA,NA,NA,NA,NA
6,MC_TA+HP,Flask1,D1,0.96,10,0.959,0,TA+HP,A,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,679,236,0,7,684.1945355,237.8054645,922,5.483902798,5.068220339,NA,4.067142857,0.1193922515,0.2776424499,NA,1.826797875,5.228541973,3.985635593,NA,0.6228571429,0.1339079977,0.2899890289,NA,1.647925102,NA,NA,NA,NA,NA,1014.078085,382.9331356,NA,449.92,848.2436876
6,MC_TA+HP,Flask2,D1,1.04,10,0.987,MCHP,TA+HP,A,F2,26,5,1,0,26.83870968,5.161290323,32,6.308846154,6.078,4.53,NA,0.1164929843,0.1319848476,NA,NA,5.798846154,4.094,3.84,NA,0.4412285297,0.249158584,NA,NA,345,58,0,3,347.5682382,58.43176179,406,5.490753623,5.099655172,NA,4.38,0.1693386937,0.2855955029,NA,0.240208243,5.220347826,4.028965517,NA,0,0.2422637801,0.2707603955,NA,0,7819.376923,4640.78,5519.42,NA,7250.8475,1026.403101,418.1017241,NA,648.3833333,936.7096552
6,MC_TA+HP,Flask3,D1,1.04,10,0.984,0,TA+HP,B,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,770,222,0,3,772.328629,222.671371,995,5.483779221,5.041981982,NA,4.39,0.1207341138,0.263632199,NA,0.1664331698,5.19725974,3.956171171,NA,0,0.1490311932,0.3458483274,NA,0,NA,NA,NA,NA,NA,1001.151844,434.0834685,NA,1202.666667,875.2376382
6,MC_TA+HP,Flask4,D1,1.04,10,0.986,MCHP,TA+HP,B,F2,42,12,0,1,42.77777778,12.22222222,55,6.206666667,5.688333333,NA,5.7,0.1666552842,0.4753531383,NA,NA,5.673095238,4.181666667,NA,0,0.3703491306,0.1985782801,NA,NA,459,116,0,4,462.1930435,116.8069565,579,5.476819172,5.012241379,NA,4.76,0.1562116747,0.2952319242,NA,0.3737200378,5.175991285,3.9525,NA,0,0.1670304732,0.3028613544,NA,0,8246.228095,5537.335833,NA,8554.38,7660.799818,1035.587669,374.7087069,NA,253.1475,897.7781347
6,MC_TA+HP,Flask5,D1,1.04,10,0.984,0,TA+HP,C,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,842,231,0,11,850.6318733,233.3681267,1084,5.484821853,5.055238095,NA,4.082727273,0.1141000212,0.2665525636,NA,1.386131963,5.193503563,3.964502165,NA,0.4027272727,0.1336880341,0.3173896094,NA,1.335695256,NA,NA,NA,NA,NA,1023.142292,438.5967532,NA,598.7554545,894.269345
6,MC_TA+HP,Flask6,D1,1.04,10,0.983,MCHP,TA+HP,C,F2,55,15,2,1,57.35714286,15.64285714,73,6.255636364,6.150666667,4.46,5.75,0.1185524362,0.1574559651,0.08485281374,NA,5.761818182,4.226,4.305,0,0.4069811667,0.2233127212,0.09192388155,NA,479,86,0,4,482.3911504,86.60884956,569,5.494822547,5.061976744,NA,4.6425,0.1580448,0.383009199,NA,0.3719655002,5.149478079,3.967093023,NA,0,0.1983254664,0.2522784003,NA,0,8428.178545,6959.82,11020.62,7233.87,8181.126438,930.1079749,361.6454651,NA,228.63,839.2579086
6,MC_TA+HP,Flask7,D1,1.04,5,0.991,MCHP,0,A,,0,147,2,3,0,152,152,NA,6.055510204,4.275,5.383333333,NA,0.1843692828,0.03535533906,0.7997708005,NA,4.316394558,3.87,0,NA,0.4269515156,0.09899494937,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7167.870068,4671.96,6574.55,7123.318882,NA,NA,NA,NA,NA
6,MC_TA+HP,Flask8,D1,1.04,5,0.993,MCHP,0,B,,0,111,1,0,0,112,112,NA,6.036756757,4.67,NA,NA,0.1938469976,NA,NA,NA,4.401081081,3.97,NA,NA,0.4087683304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7128.857568,6188.08,NA,7120.457768,NA,NA,NA,NA,NA
6,MC_TA+HP,Flask9,D1,1,5,0.958,MCHP,0,C,,38,61,4,4,41.07070707,65.92929293,107,5.931842105,6.08295082,4.6075,6.0975,0.1919298191,0.1537676197,0.4271904337,0.2673792562,4.793947368,4.070163934,4.16,0,0.1776808477,0.2600223824,0.1870828693,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7743.777368,6892.299508,3959.1975,7527.265,7108.781869,NA,NA,NA,NA,NA
6,MC_TA+HP,Flask1,D2,1.91,20,0.984,0,TA+HP,A,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,649,203,0,4,652.0469484,203.9530516,856,5.488721109,5.055270936,NA,4.2425,0.1224759898,0.2619373754,NA,0.04272001873,5.228674884,3.954975369,NA,0,0.1384808473,0.3707182945,NA,0,NA,NA,NA,NA,NA,1049.472188,452.7767488,NA,920.9175,907.3654206
6,MC_TA+HP,Flask2,D2,1.99,10,0.96,MCHP,TA+HP,A,F2,70,28,1,0,70.71428571,28.28571429,99,6.116142857,6.090357143,4.27,NA,0.1928827297,0.1882567621,NA,NA,5.385428571,4.114285714,3.76,NA,0.4526850193,0.1581004971,NA,NA,250,19,0,2,251.8587361,19.14126394,271,5.5124,5.187368421,NA,4.335,0.1632299484,0.5520652347,NA,0.2333452378,5.2542,3.930526316,NA,0,0.2741711862,0.2237924059,NA,0,7453.117143,6139.761786,7953.6,NA,7086.718485,1135.69872,688.09,NA,678.59,1100.943063
6,MC_TA+HP,Flask3,D2,1.99,20,0.984,0,TA+HP,B,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,760,203,0,6,764.7352025,204.2647975,969,5.478763158,5.084137931,NA,3.735,0.1190478108,0.2873084738,NA,1.862039205,5.256236842,4.022906404,NA,0.7033333333,0.1332369746,0.2409920218,NA,1.722807786,NA,NA,NA,NA,NA,1018.259842,462.8692611,NA,896.91,901.1572755
6,MC_TA+HP,Flask4,D2,1.99,10,0.957,MCHP,TA+HP,B,F2,74,29,1,1,75.4368932,29.5631068,105,6.086621622,6.077931034,4.17,4.19,0.2494831755,0.1313767568,NA,NA,5.49527027,4.09,3.33,0,0.3922580328,0.1904130848,NA,NA,413,14,0,3,415.9016393,14.09836066,430,5.500895884,4.953571429,NA,4.296666667,0.1494713055,0.5635820484,NA,0.1266227994,5.222566586,3.93,NA,0,0.1832704473,0.2813976108,NA,0,7978.613514,7759.354138,8330.7,8719.54,7928.46581,1212.799104,730.8178571,NA,699.29,1193.52407
6,MC_TA+HP,Flask5,D2,1.99,20,0.985,0,TA+HP,C,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,741,200,0,5,744.9373007,201.0626993,946,5.474197031,5.0366,NA,2.67,0.1256423884,0.280379212,NA,2.439528643,5.211255061,3.9933,NA,1.808,0.1504117448,0.3541542548,NA,2.476200719,NA,NA,NA,NA,NA,1074.971754,426.9943,NA,868.95,936.8897252
6,MC_TA+HP,Flask6,D2,1.99,10,0.959,MCHP,TA+HP,C,F2,54,25,0,5,57.41772152,26.58227848,84,6.115555556,6.0628,NA,4.688,0.1703455607,0.1682389174,NA,0.7017264424,5.525,4.146,NA,0,0.4903589367,0.2572288216,NA,0,487,84,0,3,489.558669,84.441331,574,5.4762423,5.019880952,NA,4.493333333,0.1505997845,0.3252672453,NA,0.02309401077,5.174558522,3.981071429,NA,0,0.2028088768,0.2825444537,NA,0,7962.91,7163.372,NA,6384.128,7630.977143,1079.679384,451.9560714,NA,404.4433333,984.2883275
6,MC_TA+HP,Flask7,D2,1.99,5,0.985,MCHP,0,A,,42,112,1,7,44.18181818,117.8181818,162,5.888571429,5.921428571,4.73,5.665714286,0.1485633876,0.1556263552,NA,0.1236739184,5.216666667,4.131785714,4.45,0,0.1678510761,0.3365436782,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7675.023571,6332.175982,2435.66,6389.695714,6658.754506,NA,NA,NA,NA,NA
6,MC_TA+HP,Flask8,D2,1.99,5,0.991,MCHP,0,B,,12,107,1,5,12.60504202,112.394958,125,6.0075,5.90728972,4.18,4.862,0.09836157786,0.2109035821,NA,0.8129698641,5.2925,4.208411215,4.4,0,0.1148219966,0.4225844775,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7473.293333,6629.98243,5627.34,6666.028,6704.36096,NA,NA,NA,NA,NA
6,MC_TA+HP,Flask9,D2,1.96,5,0.983,MCHP,0,C,,0,166,3,3,0,172,172,NA,5.898192771,4.516666667,5.363333333,NA,0.1851920842,0.162583312,0.7910330798,NA,4.375722892,4.09,0,NA,0.5720768292,0.0608276253,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6827.462048,5477.97,6525.99,6798.666163,NA,NA,NA,NA,NA
6,MC_TA+HP,Flask1,D3,3.07,50,0.987,0,TA+HP,A,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,490,128,0,7,495.5501618,129.4498382,625,5.483387755,5.0334375,NA,4.551428571,0.1167134846,0.2666810815,NA,0.318979026,5.261061224,3.99125,NA,0,0.1285378539,0.2959756321,NA,0,NA,NA,NA,NA,NA,1152.357082,442.48,NA,924.22,1004.41912
6,MC_TA+HP,Flask2,D3,3.15,10,0.985,MCHP,TA+HP,A,F2,65,49,4,1,67.85087719,51.14912281,119,5.960307692,5.932653061,4.3725,5.82,0.1758192363,0.1719226511,0.2007278423,NA,5.518923077,4.146122449,3.37,0,0.4670188804,0.2401893032,0.8547514259,NA,85,9,0,0,85,9,94,5.481529412,4.876666667,NA,NA,0.2038586455,0.7846018098,NA,NA,5.274941176,3.648888889,NA,NA,0.4011401119,0.7041208072,NA,NA,7847.967385,6908.025918,10870.2175,6820.1,7553.883361,826.8883529,867.2711111,NA,NA,830.7547872
6,MC_TA+HP,Flask3,D3,3.15,50,0.96,0,TA+HP,B,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,517,122,0,2,518.6181534,122.3818466,641,5.491160542,5.03647541,NA,4.56,0.1184501308,0.2575052664,NA,0.04242640687,5.249922631,3.966639344,NA,0,0.1312669104,0.2842784418,NA,0,NA,NA,NA,NA,NA,1128.074487,428.3864754,NA,751.145,993.7284711
